Detail	hyper_turcan	hypo_turcan	hyper_adi	hypo_adi	SharedSets
ANKRD6	1	1	0	0	2
AATF	1	1	0	0	2
ALPI	1	1	0	0	2
PLA2G2A	1	1	0	0	2
HDC	1	1	0	0	2
UCP1	1	1	0	0	2
PLXNB3	1	1	0	0	2
VGLL1	1	1	0	0	2
C20orf85	1	1	0	0	2
C20orf96	1	0	1	0	2
SRPX	1	1	0	0	2
BARD1	1	1	0	0	2
JMJD1C	1	0	1	0	2
C1orf61	1	1	0	0	2
THBS4	1	1	0	0	2
FBLN5	1	1	0	0	2
ILKAP	1	1	0	0	2
GPR61	1	1	0	0	2
BAT1	1	1	0	0	2
SLC39A8	1	1	0	0	2
TSGA13	1	1	0	0	2
ANKRD34A	1	0	1	0	2
KIF16B	1	0	1	0	2
HAMP	1	1	0	0	2
GLRX3	1	0	1	0	2
ZFYVE20	1	1	0	0	2
AXIN2	1	1	0	0	2
PNPLA6	1	1	0	0	2
HEXB	1	0	1	0	2
MGC14436	1	1	0	0	2
ZIM2	1	1	0	0	2
L1CAM	1	1	0	0	2
FBXO21	1	0	1	0	2
FLG	1	1	0	0	2
WNT10A	1	1	0	0	2
HOXA9	1	1	0	0	2
PDXK	1	1	0	0	2
AQP8	1	1	0	0	2
DES	1	0	1	0	2
ZNF525	1	1	0	0	2
CYCS	1	1	0	0	2
CRTC2	1	1	0	0	2
TPPP3	1	0	1	0	2
AEN	1	0	1	0	2
USP44	1	0	0	1	2
KCNC4	1	1	0	0	2
GPR160	1	1	0	0	2
RBAK	1	1	0	0	2
FAM70A	1	1	0	0	2
COQ7	1	0	0	1	2
INPP4B	1	1	0	0	2
CX3CL1	1	1	0	0	2
CLEC16A	1	1	0	0	2
COX7C	1	0	1	0	2
ADHFE1	1	1	0	0	2
ZNF48	1	1	0	0	2
VIT	1	0	0	1	2
CCR8	1	1	0	0	2
12-Sep	1	1	0	0	2
U2AF2	1	0	1	0	2
LPPR3	1	1	0	0	2
ZIM3	1	1	0	0	2
SNORD115-9	1	1	0	0	2
MLKL	1	0	1	0	2
CLPS	1	1	0	0	2
PDE4B	1	1	0	0	2
CYP4F11	1	1	0	0	2
ZFAND3	1	0	1	0	2
MMP21	1	1	0	0	2
CALD1	1	1	0	0	2
REEP6	1	1	0	0	2
KCNA7	1	1	0	0	2
ERN2	1	1	0	0	2
SPIRE2	1	1	0	0	2
TNS4	1	1	0	0	2
MN1	1	1	0	0	2
KLC3	1	1	0	0	2
PLA2G7	1	1	0	0	2
DNAJA4	1	1	0	0	2
KBTBD11	1	1	0	0	2
C6orf141	1	1	0	0	2
PRAC	1	1	0	0	2
PCP4L1	1	1	0	0	2
ZNF573	1	1	0	0	2
SCN8A	1	1	0	0	2
FLJ41603	1	1	0	0	2
FAF2	1	1	0	0	2
LRRC8D	1	1	0	0	2
ARSH	1	1	0	0	2
SULT2A1	1	1	0	0	2
PRICKLE1	1	1	0	0	2
SLC13A2	1	1	0	0	2
ABHD14B	1	1	0	0	2
ASCL1	1	1	0	0	2
CISH	1	1	0	0	2
ANGPT1	1	1	0	0	2
FLJ42289	1	1	0	0	2
NDFIP2	1	1	0	0	2
ZNF260	0	1	0	1	2
MEIG1	0	1	1	0	2
LONRF2	0	1	1	0	2
MYH11	0	1	1	0	2
PRDM11	0	1	1	0	2
INSM1	0	1	1	0	2
MNS1	0	1	0	1	2
FAM89A	0	1	1	0	2
DMRT2	0	1	1	0	2
SPATA18	0	1	1	0	2
TMEM229A	0	1	1	0	2
CTHRC1	0	1	1	0	2
NDRG2	0	1	1	0	2
KIFC2	0	1	0	1	2
C11orf95	0	1	1	0	2
CCDC73	0	1	1	0	2
SALL4	0	1	1	0	2
LPAR3	0	1	1	0	2
SRRM2	0	1	1	0	2
TTC33	0	1	1	0	2
SGCB	0	1	1	0	2
CCDC158	0	1	1	0	2
SATB2	0	1	0	1	2
FAT3	0	1	1	0	2
LRRC3B	0	1	1	0	2
SUSD5	0	1	1	0	2
DLEU7	0	1	1	0	2
GFM1	0	1	1	0	2
UBE2E1	0	1	1	0	2
SLITRK1	0	1	1	0	2
ZNF648	0	1	1	0	2
CA4	0	1	1	0	2
GRIK5	0	1	1	0	2
CHRNA3	0	1	1	0	2
GRIN2A	0	1	1	0	2
MPV17L	0	1	1	0	2
MIR124-2	0	1	1	0	2
EGFLAM	0	1	1	0	2
TRPC3	0	1	1	0	2
NTN5	0	1	1	0	2
HFM1	0	1	1	0	2
IMMT	0	1	0	1	2
ACAA2	0	1	1	0	2
FAM169A	0	1	1	0	2
AQP2	0	1	1	0	2
FAM110C	0	1	1	0	2
ATP6V0A1	0	1	0	1	2
KCNH8	0	1	1	0	2
ZFP82	0	1	0	1	2
IRX1	0	1	1	0	2
FZD7	0	1	1	0	2
C1orf74	0	1	0	1	2
FAT4	0	1	1	0	2
PRR15	0	1	1	0	2
HERPUD1	0	1	1	0	2
SMARCE1	0	1	0	1	2
IL12RB1	0	1	1	0	2
NUTF2	0	1	0	1	2
RNF180	0	1	1	0	2
SEMA6D	0	1	1	0	2
SCAMP4	0	1	1	0	2
NUDT11	0	1	1	0	2
RBM15B	0	1	1	0	2
XKR7	0	1	1	0	2
SLC15A4	0	1	1	0	2
FOXD3	0	1	1	0	2
DNAJC14	0	1	0	1	2
ADRA1D	0	1	1	0	2
CDX1	0	1	1	0	2
PCDHA6	0	1	1	0	2
GPR83	0	1	1	0	2
SKP2	0	1	0	1	2
BTBD17	0	1	1	0	2
MEPCE	0	1	0	1	2
NPY	0	1	1	0	2
GORASP1	0	1	1	0	2
ZNF566	0	1	0	1	2
HECW2	0	1	1	0	2
TMTC1	0	1	1	0	2
ADSL	0	1	1	0	2
ECHDC2	0	1	1	0	2
TOR2A	0	1	0	1	2
SLC1A1	0	1	1	0	2
GABBR2	0	1	1	0	2
C4orf19	0	1	1	0	2
HOXC12	0	1	1	0	2
TRPM3	0	1	1	0	2
ST6GALNAC2	0	1	1	0	2
LSM2	0	1	0	1	2
ZBTB41	0	1	1	0	2
TOMM20L	0	1	1	0	2
CDC20B	0	1	1	0	2
SLC22A14	0	1	1	0	2
VPS37A	0	1	1	0	2
DERL3	0	1	1	0	2
PCDHA1	0	1	1	0	2
PDE3B	0	1	1	0	2
LGI3	0	1	1	0	2
HES1	0	1	1	0	2
PCDHGA1	0	1	0	1	2
FRMD6	0	1	1	0	2
RGS10	0	1	1	0	2
PLEKHA4	0	1	1	0	2
ZC3H7B	0	1	1	0	2
PTPN13	0	1	1	0	2
ATP1A3	0	1	1	0	2
DHX37	0	1	1	0	2
POU4F2	0	1	1	0	2
MAPK4	0	1	1	0	2
ZBTB24	0	1	1	0	2
CHERP	0	1	0	1	2
TAF13	0	1	0	1	2
MLX	0	1	0	1	2
CTDSPL2	0	1	0	1	2
RGMB	0	1	1	0	2
NECAB1	0	1	1	0	2
TSEN15	0	1	1	0	2
EIF2B1	0	1	0	1	2
ZNF800	0	1	1	0	2
GSX2	0	1	1	0	2
FBXO41	0	1	1	0	2
NKD2	0	1	1	0	2
PLBD1	0	1	1	0	2
SEC22A	0	1	1	0	2
GATA6	0	1	1	0	2
CHIC2	0	1	1	0	2
RNASEH2B	0	1	1	0	2
GALNT3	0	1	1	0	2
ANK3	0	1	1	0	2
DBNDD2	0	1	0	1	2
ART5	0	1	1	0	2
GLDN	0	1	1	0	2
COL12A1	0	1	1	0	2
C1QTNF4	0	1	1	0	2
TMEM200C	0	1	1	0	2
LZTS2	0	1	1	0	2
DSCAM	0	1	1	0	2
FAM174B	0	1	1	0	2
MAP3K10	0	1	1	0	2
KIAA0319	0	1	1	0	2
SCP2	0	1	1	0	2
HCN1	0	1	1	0	2
MXI1	0	0	1	1	2
TGFBRAP1	0	0	1	1	2
\	1	0	0	0	1
LOXL4	1	0	0	0	1
ZBTB17	1	0	0	0	1
RRS1	1	0	0	0	1
LRRC16B	1	0	0	0	1
C6orf168	1	0	0	0	1
C3orf39	1	0	0	0	1
NCL	1	0	0	0	1
AARSD1	1	0	0	0	1
PGBD1	1	0	0	0	1
SRBD1	1	0	0	0	1
OSM	1	0	0	0	1
MED18	1	0	0	0	1
TTC13	1	0	0	0	1
GCHFR	1	0	0	0	1
TBC1D20	1	0	0	0	1
ELOVL5	1	0	0	0	1
ITGB1BP1	1	0	0	0	1
C13orf15	1	0	0	0	1
TAS2R39	1	0	0	0	1
RNF207	1	0	0	0	1
09-Sep	1	0	0	0	1
ATP5E	1	0	0	0	1
NAT15	1	0	0	0	1
C16orf81	1	0	0	0	1
MTG1	1	0	0	0	1
FASLG	1	0	0	0	1
SLC47A2	1	0	0	0	1
NDUFB10	1	0	0	0	1
C11orf21	1	0	0	0	1
AIMP1	1	0	0	0	1
BAHCC1	1	0	0	0	1
C12orf47	1	0	0	0	1
GML	1	0	0	0	1
MIR142	1	0	0	0	1
UBXN2A	1	0	0	0	1
SLC39A4	1	0	0	0	1
PIK3R1	1	0	0	0	1
PSMA7	1	0	0	0	1
ODC1	1	0	0	0	1
NAA10	1	0	0	0	1
C9orf24	1	0	0	0	1
PDE11A	1	0	0	0	1
CXADR	1	0	0	0	1
ARFGAP3	1	0	0	0	1
KRTDAP	1	0	0	0	1
TNFRSF18	1	0	0	0	1
AS3MT	1	0	0	0	1
EP400	1	0	0	0	1
PEBP1	1	0	0	0	1
RHOT2	1	0	0	0	1
CYFIP1	1	0	0	0	1
IGF1R	1	0	0	0	1
SNPH	1	0	0	0	1
HAGHL	1	0	0	0	1
SHISA2	1	0	0	0	1
GKAP1	1	0	0	0	1
ADAMTSL3	1	0	0	0	1
ACP1	1	0	0	0	1
TMEM192	1	0	0	0	1
TNIP1	1	0	0	0	1
NUDT4	1	0	0	0	1
LOC100302401	1	0	0	0	1
PYHIN1	1	0	0	0	1
SLC2A8	1	0	0	0	1
PHGR1	1	0	0	0	1
MAOB	1	0	0	0	1
NF1	1	0	0	0	1
WNT3	1	0	0	0	1
SRP14	1	0	0	0	1
C3orf37	1	0	0	0	1
PMEPA1	1	0	0	0	1
MIR193B	1	0	0	0	1
SEPHS1	1	0	0	0	1
GNPDA1	1	0	0	0	1
SAMD11	1	0	0	0	1
BAIAP2	1	0	0	0	1
MAP3K14	1	0	0	0	1
CHRM2	1	0	0	0	1
KIAA0146	1	0	0	0	1
ITGA1	1	0	0	0	1
SPRR2E	1	0	0	0	1
CRYBB1	1	0	0	0	1
PELI3	1	0	0	0	1
DHODH	1	0	0	0	1
RGS21	1	0	0	0	1
SELPLG	1	0	0	0	1
MAFF	1	0	0	0	1
P2RX1	1	0	0	0	1
MTP18	1	0	0	0	1
MEG8	1	0	0	0	1
FAM35A	1	0	0	0	1
MORN3	1	0	0	0	1
SNORD45C	1	0	0	0	1
SFPQ	1	0	0	0	1
RAB5B	1	0	0	0	1
C1orf66	1	0	0	0	1
RHOA	1	0	0	0	1
COL1A1	1	0	0	0	1
SSPN	1	0	0	0	1
MIR516A2	1	0	0	0	1
CC2D1B	1	0	0	0	1
SCHIP1	1	0	0	0	1
MFAP4	1	0	0	0	1
SELK	1	0	0	0	1
CAPN11	1	0	0	0	1
OR2V2	1	0	0	0	1
STARD8	1	0	0	0	1
COBRA1	1	0	0	0	1
NETO2	1	0	0	0	1
PPY2	1	0	0	0	1
TRIB1	1	0	0	0	1
NIPA1	1	0	0	0	1
GOLGA7B	1	0	0	0	1
CYTH3	1	0	0	0	1
TFEB	1	0	0	0	1
GPKOW	1	0	0	0	1
MGAT1	1	0	0	0	1
SEMA3F	1	0	0	0	1
DAXX	1	0	0	0	1
PKP3	1	0	0	0	1
KCNAB2	1	0	0	0	1
TP53BP1	1	0	0	0	1
TKT	1	0	0	0	1
LOC728264	1	0	0	0	1
GALNS	1	0	0	0	1
TBCK	1	0	0	0	1
ZNF616	1	0	0	0	1
LRIT2	1	0	0	0	1
WDR51A	1	0	0	0	1
CIAO1	1	0	0	0	1
C6orf191	1	0	0	0	1
CH25H	1	0	0	0	1
KIF18B	1	0	0	0	1
GAPDH	1	0	0	0	1
A4GALT	1	0	0	0	1
TM4SF1	1	0	0	0	1
DNPEP	1	0	0	0	1
ABLIM3	1	0	0	0	1
LPCAT2	1	0	0	0	1
ST5	1	0	0	0	1
CYP4X1	1	0	0	0	1
WNT2B	1	0	0	0	1
IRF1	1	0	0	0	1
HSPB7	1	0	0	0	1
MMP23B	1	0	0	0	1
MAPK9	1	0	0	0	1
08-Sep	1	0	0	0	1
UGP2	1	0	0	0	1
GRM3	1	0	0	0	1
TSPAN33	1	0	0	0	1
KIAA0556	1	0	0	0	1
LOC100169752	1	0	0	0	1
ZNF296	1	0	0	0	1
TMPRSS6	1	0	0	0	1
RAD9B	1	0	0	0	1
KIAA1644	1	0	0	0	1
FKBP1B	1	0	0	0	1
SQLE	1	0	0	0	1
C5orf32	1	0	0	0	1
EIF2C2	1	0	0	0	1
COL9A3	1	0	0	0	1
C7orf13	1	0	0	0	1
DNAH5	1	0	0	0	1
TMEM63B	1	0	0	0	1
DNMT3B	1	0	0	0	1
USP10	1	0	0	0	1
SLTM	1	0	0	0	1
CAPZA2	1	0	0	0	1
CACNB4	1	0	0	0	1
SEMA7A	1	0	0	0	1
RASSF9	1	0	0	0	1
PLAC8	1	0	0	0	1
FOSB	1	0	0	0	1
SYN2	1	0	0	0	1
RSPH10B	1	0	0	0	1
GRAMD4	1	0	0	0	1
ATP6V0D2	1	0	0	0	1
TMEM225	1	0	0	0	1
EIF4E	1	0	0	0	1
MAPK10	1	0	0	0	1
ATP6V1H	1	0	0	0	1
EXTL3	1	0	0	0	1
HDAC9	1	0	0	0	1
POTEA	1	0	0	0	1
LOC730755	1	0	0	0	1
TRIM2	1	0	0	0	1
ZNF384	1	0	0	0	1
LOC100134368	1	0	0	0	1
TRIM29	1	0	0	0	1
HCCS	1	0	0	0	1
TNFAIP8L1	1	0	0	0	1
NCKAP1	1	0	0	0	1
GPR81	1	0	0	0	1
DOCK10	1	0	0	0	1
DPY19L2P4	1	0	0	0	1
MOG	1	0	0	0	1
HSPG2	1	0	0	0	1
C7orf38	1	0	0	0	1
IGDCC3	1	0	0	0	1
CD300C	1	0	0	0	1
HS3ST1	1	0	0	0	1
ELAVL1	1	0	0	0	1
KRT5	1	0	0	0	1
YLPM1	1	0	0	0	1
ZNF295	1	0	0	0	1
GLS2	1	0	0	0	1
CFB	1	0	0	0	1
FAM195A	1	0	0	0	1
FAM9C	1	0	0	0	1
SLC38A3	1	0	0	0	1
LOC100271715	1	0	0	0	1
MCFD2	1	0	0	0	1
RTP1	1	0	0	0	1
C2orf53	1	0	0	0	1
TSPAN5	1	0	0	0	1
FLJ43663	1	0	0	0	1
SMC3	1	0	0	0	1
DLX5	1	0	0	0	1
ProSAPiP1	1	0	0	0	1
CDH5	1	0	0	0	1
NUDT16P	1	0	0	0	1
CLDN18	1	0	0	0	1
NOTCH1	1	0	0	0	1
ZBTB9	1	0	0	0	1
JRK	1	0	0	0	1
OCLN	1	0	0	0	1
SP9	1	0	0	0	1
HBXIP	1	0	0	0	1
MAPK6	1	0	0	0	1
CASC3	1	0	0	0	1
GPR161	1	0	0	0	1
CXCL1	1	0	0	0	1
SHC3	1	0	0	0	1
ANP32B	1	0	0	0	1
CDH13	1	0	0	0	1
UBE2A	1	0	0	0	1
TLCD2	1	0	0	0	1
RP2	1	0	0	0	1
PGS1	1	0	0	0	1
C6orf1	1	0	0	0	1
IGF2BP1	1	0	0	0	1
PACSIN1	1	0	0	0	1
TRAF3IP3	1	0	0	0	1
PXMP3	1	0	0	0	1
CALHM1	1	0	0	0	1
DOT1L	1	0	0	0	1
NCKAP5L	1	0	0	0	1
KIAA1024	1	0	0	0	1
ATXN1	1	0	0	0	1
SLCO4A1	1	0	0	0	1
LOC100131434	1	0	0	0	1
KIF18A	1	0	0	0	1
LAMB1	1	0	0	0	1
IL32	1	0	0	0	1
ZAK	1	0	0	0	1
SIRPD	1	0	0	0	1
TFAP2B	1	0	0	0	1
MIR182	1	0	0	0	1
HPX	1	0	0	0	1
C2orf29	1	0	0	0	1
SDCBP2	1	0	0	0	1
MIR122	1	0	0	0	1
EFR3B	1	0	0	0	1
PSORS1C1	1	0	0	0	1
OSBPL5	1	0	0	0	1
HPS4	1	0	0	0	1
MFSD8	1	0	0	0	1
AMOTL1	1	0	0	0	1
C19orf28	1	0	0	0	1
RFXANK	1	0	0	0	1
TMEM175	1	0	0	0	1
RNPEPL1	1	0	0	0	1
DIP2C	1	0	0	0	1
LY6K	1	0	0	0	1
PSD4	1	0	0	0	1
PLSCR3	1	0	0	0	1
HAUS3	1	0	0	0	1
CDH29	1	0	0	0	1
CHD6	1	0	0	0	1
DAGLA	1	0	0	0	1
CTGF	1	0	0	0	1
PEMT	1	0	0	0	1
LIMK2	1	0	0	0	1
TLX2	1	0	0	0	1
PRR19	1	0	0	0	1
LOC729991-MEF2B	1	0	0	0	1
SGPL1	1	0	0	0	1
ZNRF1	1	0	0	0	1
SEMA4C	1	0	0	0	1
ACCN3	1	0	0	0	1
SLC7A11	1	0	0	0	1
SYTL1	1	0	0	0	1
VEGFA	1	0	0	0	1
C10orf91	1	0	0	0	1
PDE1C	1	0	0	0	1
BAI2	1	0	0	0	1
PRPSAP1	1	0	0	0	1
CDR2L	1	0	0	0	1
RENBP	1	0	0	0	1
TAPT1	1	0	0	0	1
DRD4	1	0	0	0	1
PTGDS	1	0	0	0	1
DNHD1	1	0	0	0	1
LPHN1	1	0	0	0	1
C13orf33	1	0	0	0	1
C9orf69	1	0	0	0	1
HTR3D	1	0	0	0	1
HSD3B7	1	0	0	0	1
PTPLB	1	0	0	0	1
ALDOA	1	0	0	0	1
PUS1	1	0	0	0	1
LPIN1	1	0	0	0	1
ITFG3	1	0	0	0	1
DLX3	1	0	0	0	1
PPFIA4	1	0	0	0	1
STRA6	1	0	0	0	1
CCDC154	1	0	0	0	1
NDUFA1	1	0	0	0	1
ARMCX5	1	0	0	0	1
SLC8A1	1	0	0	0	1
CHN2	1	0	0	0	1
VBP1	1	0	0	0	1
PLXND1	1	0	0	0	1
FAM165B	1	0	0	0	1
BCAP31	1	0	0	0	1
SVIL	1	0	0	0	1
ODF3L1	1	0	0	0	1
DIAPH3	1	0	0	0	1
SH2D2A	1	0	0	0	1
LNX1	1	0	0	0	1
GRIA4	1	0	0	0	1
MGC70857	1	0	0	0	1
PNOC	1	0	0	0	1
ABCA3	1	0	0	0	1
ATP6AP1	1	0	0	0	1
C6orf35	1	0	0	0	1
MIR1258	1	0	0	0	1
SCNN1G	1	0	0	0	1
CDC42SE1	1	0	0	0	1
LYAR	1	0	0	0	1
KIAA1688	1	0	0	0	1
C18orf21	1	0	0	0	1
CHST7	1	0	0	0	1
C7orf43	1	0	0	0	1
C12orf49	1	0	0	0	1
ARMS2	1	0	0	0	1
MIR1826	1	0	0	0	1
TMEM208	1	0	0	0	1
C17orf85	1	0	0	0	1
DTHD1	1	0	0	0	1
CRIP2	1	0	0	0	1
PRR25	1	0	0	0	1
CIT	1	0	0	0	1
MLLT4	1	0	0	0	1
ZNF789	1	0	0	0	1
PTGS2	1	0	0	0	1
FBXL22	1	0	0	0	1
KCNE4	1	0	0	0	1
ILDR1	1	0	0	0	1
TJP2	1	0	0	0	1
CBR1	1	0	0	0	1
SULT2B1	1	0	0	0	1
AKR1E2	1	0	0	0	1
SLC30A2	1	0	0	0	1
KCTD15	1	0	0	0	1
IL1F10	1	0	0	0	1
SNCB	1	0	0	0	1
LECT1	1	0	0	0	1
MTERFD2	1	0	0	0	1
FCRLA	1	0	0	0	1
TOX	1	0	0	0	1
C3orf26	1	0	0	0	1
MYLK2	1	0	0	0	1
ARVCF	1	0	0	0	1
PSG2	1	0	0	0	1
DDA1	1	0	0	0	1
SDCCAG1	1	0	0	0	1
GGA2	1	0	0	0	1
C3orf74	1	0	0	0	1
BATF	1	0	0	0	1
PAMR1	1	0	0	0	1
IL17RD	1	0	0	0	1
WFDC9	1	0	0	0	1
GHRL	1	0	0	0	1
LRRC37B	1	0	0	0	1
FAM135B	1	0	0	0	1
ATP2A2	1	0	0	0	1
C9orf172	1	0	0	0	1
DDN	1	0	0	0	1
DNASE2	1	0	0	0	1
IFFO2	1	0	0	0	1
MX2	1	0	0	0	1
BCAN	1	0	0	0	1
ZNF784	1	0	0	0	1
EEF2	1	0	0	0	1
VANGL1	1	0	0	0	1
FAM133B	1	0	0	0	1
FKBP4	1	0	0	0	1
C14orf179	1	0	0	0	1
GORASP2	1	0	0	0	1
AKR7A2	1	0	0	0	1
CAPN6	1	0	0	0	1
C9orf163	1	0	0	0	1
TRAPPC5	1	0	0	0	1
SYNGR3	1	0	0	0	1
WDR88	1	0	0	0	1
ZMYND12	1	0	0	0	1
LOC619207	1	0	0	0	1
NXPH2	1	0	0	0	1
DLEC1	1	0	0	0	1
MT1L	1	0	0	0	1
IL17D	1	0	0	0	1
IKBKG	1	0	0	0	1
KATNB1	1	0	0	0	1
C1orf229	1	0	0	0	1
FGD1	1	0	0	0	1
PLXNA2	1	0	0	0	1
IFT88	1	0	0	0	1
ABCC2	1	0	0	0	1
DIRC3	1	0	0	0	1
OSBPL6	1	0	0	0	1
PGK1	1	0	0	0	1
C1orf111	1	0	0	0	1
NEBL	1	0	0	0	1
THBS1	1	0	0	0	1
BMI1	1	0	0	0	1
PDS5B	1	0	0	0	1
PDE4A	1	0	0	0	1
LOC55908	1	0	0	0	1
CTSL2	1	0	0	0	1
C15orf57	1	0	0	0	1
EFHA2	1	0	0	0	1
E2F5	1	0	0	0	1
DCAKD	1	0	0	0	1
MIR495	1	0	0	0	1
HEATR2	1	0	0	0	1
DSTYK	1	0	0	0	1
SLC7A5	1	0	0	0	1
NANOS3	1	0	0	0	1
FAM83E	1	0	0	0	1
KIAA1614	1	0	0	0	1
SF3B3	1	0	0	0	1
RPL29	1	0	0	0	1
MIR802	1	0	0	0	1
KIAA1549	1	0	0	0	1
IMPA2	1	0	0	0	1
JMJD8	1	0	0	0	1
ATOH7	1	0	0	0	1
GPR137B	1	0	0	0	1
EHBP1	1	0	0	0	1
PARD3B	1	0	0	0	1
MYLK	1	0	0	0	1
FTO	1	0	0	0	1
GRB2	1	0	0	0	1
BTBD16	1	0	0	0	1
LGMN	1	0	0	0	1
FAM13A	1	0	0	0	1
DFFB	1	0	0	0	1
CDKN2C	1	0	0	0	1
CELSR2	1	0	0	0	1
BCAR1	1	0	0	0	1
STK40	1	0	0	0	1
PHF6	1	0	0	0	1
ZNF763	1	0	0	0	1
NQO2	1	0	0	0	1
ING1	1	0	0	0	1
LHCGR	1	0	0	0	1
NBL1	1	0	0	0	1
RNF215	1	0	0	0	1
BBS9	1	0	0	0	1
TRMT2B	1	0	0	0	1
LOC286094	1	0	0	0	1
RGS9	1	0	0	0	1
DEFB133	1	0	0	0	1
CLSTN1	1	0	0	0	1
E2F4	1	0	0	0	1
USP36	1	0	0	0	1
MTHFD1L	1	0	0	0	1
NCAPH2	1	0	0	0	1
KRTAP10-11	1	0	0	0	1
MOBKL2C	1	0	0	0	1
RABGGTA	1	0	0	0	1
TEF	1	0	0	0	1
ADAMTS1	1	0	0	0	1
RFC2	1	0	0	0	1
TMED7-TICAM2	1	0	0	0	1
C1orf216	1	0	0	0	1
PISD	1	0	0	0	1
SGK1	1	0	0	0	1
SYTL4	1	0	0	0	1
LOC388588	1	0	0	0	1
CLEC12B	1	0	0	0	1
NXPH4	1	0	0	0	1
PRICKLE4	1	0	0	0	1
AIM1L	1	0	0	0	1
CCDC42B	1	0	0	0	1
DCAF4	1	0	0	0	1
SCRIB	1	0	0	0	1
CLEC4A	1	0	0	0	1
CCDC155	1	0	0	0	1
LOC100128788	1	0	0	0	1
CELP	1	0	0	0	1
CECR2	1	0	0	0	1
ARHGEF3	1	0	0	0	1
PDE4DIP	1	0	0	0	1
C2CD4C	1	0	0	0	1
MAPKSP1	1	0	0	0	1
NAP1L5	1	0	0	0	1
RAB27A	1	0	0	0	1
SAMD4A	1	0	0	0	1
MGC23284	1	0	0	0	1
GTF3C1	1	0	0	0	1
TGM5	1	0	0	0	1
SMAD9	1	0	0	0	1
CNN1	1	0	0	0	1
RPAP2	1	0	0	0	1
IRAK4	1	0	0	0	1
LRRC32	1	0	0	0	1
GPR3	1	0	0	0	1
VNN1	1	0	0	0	1
KIF17	1	0	0	0	1
NOD2	1	0	0	0	1
COG2	1	0	0	0	1
FOXP1	1	0	0	0	1
LOC283332	1	0	0	0	1
LAMA5	1	0	0	0	1
IMPDH2	1	0	0	0	1
SNN	1	0	0	0	1
ISYNA1	1	0	0	0	1
B4GALT5	1	0	0	0	1
CRHBP	1	0	0	0	1
UCKL1	1	0	0	0	1
SDHAP2	1	0	0	0	1
ZNF862	1	0	0	0	1
LRP4	1	0	0	0	1
MAGEB2	1	0	0	0	1
HIPK2	1	0	0	0	1
VTI1B	1	0	0	0	1
DIO3	1	0	0	0	1
EPO	1	0	0	0	1
LCORL	1	0	0	0	1
F7	1	0	0	0	1
SLC39A13	1	0	0	0	1
KIAA0317	1	0	0	0	1
PTGER4	1	0	0	0	1
ADCY9	1	0	0	0	1
LRRC14	1	0	0	0	1
CTSG	1	0	0	0	1
PDGFB	1	0	0	0	1
SS18L1	1	0	0	0	1
WDR17	1	0	0	0	1
PSMG1	1	0	0	0	1
FOXI1	1	0	0	0	1
PLA2G15	1	0	0	0	1
DENND1A	1	0	0	0	1
CHST5	1	0	0	0	1
KIFC3	1	0	0	0	1
HES5	1	0	0	0	1
CAMK2A	1	0	0	0	1
LOC158572	1	0	0	0	1
SF3B2	1	0	0	0	1
LOC283867	1	0	0	0	1
PLCD4	1	0	0	0	1
MIR494	1	0	0	0	1
FOXK2	1	0	0	0	1
FASTK	1	0	0	0	1
FAM58A	1	0	0	0	1
AP1G1	1	0	0	0	1
BAK1	1	0	0	0	1
C20orf103	1	0	0	0	1
C10orf119	1	0	0	0	1
USP34	1	0	0	0	1
B4GALNT2	1	0	0	0	1
KIAA0284	1	0	0	0	1
MRAP	1	0	0	0	1
TRPC4AP	1	0	0	0	1
ZFP106	1	0	0	0	1
CRYAB	1	0	0	0	1
PCCA	1	0	0	0	1
ETV2	1	0	0	0	1
C12orf75	1	0	0	0	1
TAS2R3	1	0	0	0	1
CYB5R3	1	0	0	0	1
C22orf23	1	0	0	0	1
LOC100130872-SPON2	1	0	0	0	1
SCRN1	1	0	0	0	1
CDK16	1	0	0	0	1
DPM2	1	0	0	0	1
IKZF5	1	0	0	0	1
PELI2	1	0	0	0	1
COL18A1	1	0	0	0	1
AOX1	1	0	0	0	1
GATAD1	1	0	0	0	1
CHRNB1	1	0	0	0	1
SESTD1	1	0	0	0	1
CPLX2	1	0	0	0	1
SYT16	1	0	0	0	1
HIST1H2BJ	1	0	0	0	1
ASNS	1	0	0	0	1
GRAMD1B	1	0	0	0	1
DEPDC5	1	0	0	0	1
PRR16	1	0	0	0	1
CXCR5	1	0	0	0	1
PARVG	1	0	0	0	1
TM6SF2	1	0	0	0	1
STRBP	1	0	0	0	1
RRAD	1	0	0	0	1
ZNF154	1	0	0	0	1
INSIG1	1	0	0	0	1
BMPER	1	0	0	0	1
C10orf95	1	0	0	0	1
VARS	1	0	0	0	1
TXNDC6	1	0	0	0	1
SLC25A16	1	0	0	0	1
BAX	1	0	0	0	1
FLVCR2	1	0	0	0	1
VPS28	1	0	0	0	1
BMP3	1	0	0	0	1
MAGT1	1	0	0	0	1
CABLES1	1	0	0	0	1
CD83	1	0	0	0	1
TPD52	1	0	0	0	1
RPGRIP1	1	0	0	0	1
TMEM104	1	0	0	0	1
KRTAP1-5	1	0	0	0	1
TLN2	1	0	0	0	1
TIMM17B	1	0	0	0	1
ZNF429	1	0	0	0	1
RIMS4	1	0	0	0	1
FBXL21	1	0	0	0	1
