Gene_name,ID,baseMean,log2FoldChange,lfcSE,pvalue,padj,IR132H_AP_N5_R3,IR132H_AP_N5_R7,IR132H_AP_N5_R8,IR132H_AP_N5_R11,IR132H_AP_N5_R14,Adi_6_IR132H_AP_N6_R2,Adi_7_IR132H_AP_N6_R3,Adi_13_IR132H_AP_N6_R1,Adi_21_IR132H_AP_N6_R5,Adi_24_IR132H_AP_N6_R8,Adi_25_IR132H_AP_N6_R4,Adi_26_IR132H_AP_N6_R3,Adi_27_IR132H_AP_N6_R4,Adi_11_IR132H_AP_N6_R6,Adi_23_IR132H_AP_N6_R8,Adi_4_IR132H_AP_N6_R5,Adi_5_IR132H_AP_N6_R12,Adi_8_IR132H_AP_N6_R8,Adi_12_IR132H_AP_N6_R4,Adi_14_IR132H_AP_N6_R2,Adi_20_IR132H_AP_N6_R4,Adi_1_IWT_AP_R2,Adi_2_IWT_AP_R1,Adi_3_IWT_AP_R2,Adi_19_IWT_AP_R2,Adi10_Iwt_AP-4&5,Adi13_IR132H_AP-8&9-R11,Adi18_IR132H_AP-8&9-401-R1,Adi20_IR132H_AP-14&15-R1,Adi21_IR132H_AP-14&15-R2,Adi22_IR132H_AP-14&15-R3,Adi26_Iwt_AP-4&5-R2,Adi28_Iwt_AP-4&5-R6,IAP10112H,IAP13R3
Sobp,ENSMUSG00000038248,729.1468869638676,-1.4017123608206459,0.27491464479074196,5.025093204548555e-8,5.220067688402209e-7,1136.3150360074105,708.2232704226141,691.2237738624683,525.8187434085204,800.0729118363598,968.5829987487194,459.49116909467267,351.5081106139492,480.9349880409115,533.854725158334,428.18609659772005,582.240787133007,563.6104092225952,280.2783889464674,1068.507333243262,447.0479118919232,1112.427096164005,404.2953797272118,342.4463815743509,504.2360818215844,355.5594829978889,1105.3519269126305,457.44636491137095,1795.431957990922,1096.4605861506705,1260.3543607085724,246.46407821153588,681.2771052228484,259.7154992747644,436.82913374233743,196.1552085092543,1582.1774061424394,2614.560805923044,620.4262300608768,422.6293034601232
Scx,ENSMUSG00000034161,10.199948174231505,-1.4019433206726701,0.446824744866389,2.1261532236107383e-4,7.290836577729999e-4,30.711217189389473,8.971160357218194,5.700814629793553,3.080969199659299,12.759136492699922,4.019016592318338,6.195386549591092,2.418633788628091,3.9206656633769956,4.749597198917562,14.843784682054295,12.783729857211728,1.2332831711654162,5.442298814494512,14.019777568327711,11.985198710239228,14.045796668737436,1.101622288085046,2.3616991832713854,9.935686341312007,10.974058117218792,15.01836857218248,11.477148940428663,6.127754122835912,24.95291829258554,11.695428019675617,0.546483543706288,6.731987205759371,2.9401754634878987,7.899261007998868,8.718009267077969,48.292016017798204,25.797343916359583,2.4094222526635996,3.1383364118325976
Gpt,ENSMUSG00000022546,87.78427144963896,-1.4021202895763625,0.22748637594708362,1.0964225000155097e-10,3.619999060750796e-9,45.286032126726845,45.3541995837142,81.94921030328233,74.45675565843305,59.29245781901729,53.58688789757784,84.67028284441159,37.891929355173424,54.88931928727794,116.84009109337202,115.3247886836526,41.83766135087475,55.49774270244373,77.5527581065468,69.09747515818658,47.94079484095691,103.93889534865703,41.86164694723174,63.76587794832741,28.56509823127202,59.25991383298148,99.12123257640437,159.04049246022575,171.5771154394055,198.15552761759105,242.16415664269513,36.06791388461501,67.31987205759371,94.08561483161276,59.24445755999151,87.18009267077969,122.77631190965646,282.48091588413746,49.39315617960379,44.9828219029339
Ldlrad4,ENSMUSG00000024544,221.39053457867408,-1.4022538409442526,0.2913846478452045,2.1550464399004763e-7,1.772720873614647e-6,285.24994948788867,88.21641017931223,139.66995842994206,109.887901454515,117.08384075654045,103.15475920283734,248.84802640857555,143.5056047919334,124.15441267360487,248.87889322328024,190.68554168485133,89.4861090004821,49.331326846616655,277.5572395392201,397.56083533043585,101.87418903703345,358.1678150528046,128.88980770595035,167.68064201226838,234.73058981349615,154.73421945278497,361.4420703038584,232.82216422012428,703.1597855954208,421.26397352776763,418.97150964602656,94.54165306118783,126.56135946827618,184.2509957119083,128.75795443038155,87.18009267077969,245.5526238193129,763.6013799242437,122.88053488584357,98.33454090408806
Fam174b,ENSMUSG00000078670,257.3266528104377,-1.4024147319055227,0.3269800962831308,2.5046702001798186e-6,1.452648362605495e-5,514.8032847509523,182.9119917277265,185.98907729701466,174.07475978075038,345.997760184392,109.85312019003457,535.9009365396295,120.93168943140455,414.2836717635025,259.32800706089887,195.25286004856034,89.4861090004821,45.6314773331204,278.91781424284375,312.4407572370176,83.89639097167459,328.671642048456,135.49954143446064,123.98920712174774,194.98784444824813,239.23446695536967,512.626980597162,220.52521892680787,735.3304947403094,455.0238041589128,378.38149475421113,55.19483791433509,185.80284687895863,124.46742795432104,120.85869342238269,101.34685772978139,360.96235701438997,691.3688169584368,95.17217898021218,97.28842876681053
Bend5,ENSMUSG00000028545,76.31848417386773,-1.4032775223168883,0.309879752485951,8.422567568680562e-7,5.661066149415595e-6,113.47534486926958,69.77569166725262,92.63823773414524,77.02422999148247,100.57201706010527,61.62492108221451,30.976932747955463,39.50435188092548,40.51354518822895,156.73670756427953,61.658797910071684,44.16197587036779,40.698344648458736,25.850919368848935,142.2006010501811,28.76447690457415,113.77095301677323,22.032445761700917,25.97869101598524,24.839215853280017,74.6235951970878,117.14327486302335,95.09637693498034,206.811701645712,130.63586635530078,128.6497082164318,26.777693641608113,33.65993602879686,46.062748927977076,47.39556604799321,61.026064869545785,108.86166322656206,223.14702487651041,22.889511400304194,35.56781266743611
Obscn,ENSMUSG00000061462,33.52590913413217,-1.4034243495709002,0.5365371446162799,0.001011235674709246,0.002919797439368623,56.21714332972988,7.475966964348495,57.00814629793553,54.43045586064762,27.769885307641008,21.434755159031138,17.553595223841427,12.093168943140455,1.3068885544589985,20.898227675237273,6.850977545563521,9.297258077972167,8.632982198157913,34.0143675905907,45.06357075533908,2.3970397420478458,137.64880735362686,1.101622288085046,5.9042479581784635,16.145490304632013,23.045522046159466,37.04530914471678,29.512668703959417,102.63988155750151,130.63586635530078,74.98833259674366,5.46483543706288,10.771179529214994,11.760701853951595,18.168300318397396,4.3590046335389845,12.277631190965645,109.63871164452823,49.39315617960379,10.461121372775326
Gm17794,ENSMUSG00000112727,2.7137295276409827,-1.4036157743373041,0.3854578076131725,3.575612309515865e-5,1.5119714103608108e-4,2.6026455245245312,3.488784583362631,2.8504073148967763,2.567474333049416,4.503224644482326,1.339672197439446,2.0651288498636973,1.6124225257520606,3.9206656633769956,0.9499194397835123,2.2836591818545067,1.1621572597465208,0,4.081724110870884,3.0042380503559385,0,2.809159333747487,0,1.1808495916356927,3.7258823779920025,3.2922174351656377,5.0061228573941605,4.9187781173265694,6.127754122835912,8.806912338559602,3.4398317704928285,1.639450631118864,1.3463974411518742,2.9401754634878987,1.5798522015997736,1.0897511583847461,5.729561222450634,3.869601587453938,0,1.0461121372775326
C78197,ENSMUSG00000087242,3.4875957103138924,-1.4037622068683147,0.7020463915811593,0.00403045690613168,0.009974199801941539,6.766878363763782,4.98397797623233,0.7126018287241941,3.080969199659299,0.7505374407470542,1.339672197439446,3.097693274795546,0.8062112628760303,0,9.499194397835124,4.567318363709013,1.1621572597465208,0,0,1.0014126834519794,0,2.809159333747487,0,0,1.2419607926640008,9.876652305496913,0,7.378167175989854,32.170709144888534,0,6.879663540985657,0.546483543706288,4.039192323455622,0,3.159704403199547,1.0897511583847461,7.366578714579387,7.739203174907876,0,0
Usp43,ENSMUSG00000020905,14.938131609157148,-1.4041647706668405,0.4396413614386271,1.7582192333325298e-4,6.147382150941409e-4,11.972169412812844,7.475966964348495,10.689027430862913,5.134948666098832,12.008599051952867,2.679344394878892,13.423337524114032,4.837267577256182,11.761996990130987,14.248791596752685,28.545739773181335,18.594516155944333,2.4665663423308324,4.081724110870884,26.036729769751467,2.3970397420478458,44.946549339959795,7.711356016595321,1.1808495916356927,12.419607926640008,8.779246493775034,17.020817715140144,9.017759881765377,41.3623403291424,39.63110552351821,19.26305791475984,6.011318980769168,10.771179529214994,11.760701853951595,4.739556604799321,5.44875579192373,22.918244889802537,74.81229735744279,2.4094222526635996,6.276672823665195
B930025P03Rik,ENSMUSG00000109473,1.4000741160190748,-1.40425646965649,0.8051335739790358,0.005526602486385469,0.013168972898209272,0,2.491988988116165,0,0,3.752687203735271,0,1.0325644249318486,0,0,2.849758319350537,5.709147954636268,2.3243145194930417,1.2332831711654162,0,1.0014126834519794,0,1.4045796668737436,1.101622288085046,1.1808495916356927,1.2419607926640008,0,1.001224571478832,0,3.063877061417956,8.806912338559602,3.4398317704928285,0,0,0,0,0,7.366578714579387,0,0,0
Arhgap6,ENSMUSG00000031355,109.460463707351,-1.404390847316158,0.567816045585052,0.001462527778210243,0.0040559489680541926,36.95756644824834,348.38006053863984,32.067082292588736,34.40415606286217,15.010748814941085,9.377705382076122,72.2795097452294,20.961492834776788,19.60332831688498,44.64621366982508,151.8633355933247,224.29635113107852,17.265964396315827,50.341264034074236,24.033904402847508,174.98390116949273,56.183186674949745,12.117845168935505,28.340390199256625,31.049019816600023,150.34459620589746,23.028165144013137,170.5176414006544,121.02314392600925,154.12096592479304,134.1534390492203,19.673407573426367,92.90142343947932,46.062748927977076,127.96802832958167,30.513032434772892,1245.7703115099807,47.72508624526523,50.59786730593559,12.55334564733039
Gm45053,ENSMUSG00000108368,9.057704037793735,-1.4046264065347907,0.2746664147258119,4.626762309188632e-8,4.879997459240192e-7,10.931111203003033,9.469558154841426,14.252036574483883,14.891351131686612,9.756986729711706,2.679344394878892,6.195386549591092,7.255901365884273,3.9206656633769956,10.449113837618636,5.709147954636268,4.648629038986083,9.86626536932333,4.081724110870884,7.009888784163856,1.1985198710239229,12.641217001863692,1.101622288085046,2.3616991832713854,4.967843170656003,5.487029058609396,15.01836857218248,9.837556234653139,26.042955022052624,22.017280846399007,16.511192498365578,4.918351893356592,16.15676929382249,5.880350926975797,3.159704403199547,4.3590046335389845,12.277631190965645,19.34800793726969,8.432977884322598,4.18444854911013
4921507P07Rik,ENSMUSG00000029828,8.18333436977518,-1.4050560887987549,0.3616573403090112,1.3773133495001078e-5,6.477247950198924e-5,13.013227622622658,8.971160357218194,12.826832917035494,5.648443532708715,8.255911848217597,2.679344394878892,6.195386549591092,5.643478840132212,5.227554217835994,7.599355518268099,20.55293263669056,9.297258077972167,2.4665663423308324,2.721149407247256,12.016952201423754,4.7940794840956915,5.618318667494974,3.3048668642551373,3.542548774907078,4.967843170656003,10.974058117218792,13.015919429224816,6.558370823102092,15.319385307089778,17.613824677119204,7.567629895084223,3.278901262237728,6.731987205759371,1.960116975658599,0.7899261007998868,3.269253475154238,31.92184109651068,15.478406349815751,2.4094222526635996,4.18444854911013
Trim17,ENSMUSG00000036964,36.880044054770295,-1.4057457526390833,0.27108925746106144,3.167099242738094e-8,3.5471806269643176e-7,22.38275151091097,34.389448036003074,24.2284621766226,35.944640662691825,37.52687203735271,25.453771751349475,27.879239473159913,19.34907030902473,15.682662653507982,43.696294230041566,43.38952445523563,31.378246013156062,12.332831711654164,25.850919368848935,61.086173690570746,20.37483780740669,49.160288340581026,15.422712033190642,18.893593466171083,17.38745109729601,42.79882665715329,53.0649022883781,40.17002129150032,119.49120539530027,54.30929275445088,68.10866905575801,12.022637961538337,43.084718116859975,31.361871610537584,20.53807862079706,15.256516217386446,90.0359620670814,91.58057090307652,15.661244642313397,11.507233510052858
Hoxd1,ENSMUSG00000042448,0.9044017580410376,-1.40625668180138,0.8459248608184415,0.005680215391237454,0.013482949137247957,0,0,0,0,0,2.679344394878892,0,0,0,0,1.1418295909272533,0,2.4665663423308324,1.360574703623628,1.0014126834519794,0,0,0,0,0,0,0,0,3.063877061417956,2.935637446186534,6.191697186887092,0,0,0,0,1.0897511583847461,3.2740349842575056,6.449335979089896,0,0
Pgm2,ENSMUSG00000025791,520.5428699632802,-1.4066145949926407,0.24725306968338098,1.924745186959914e-9,3.522942350185412e-8,476.80466009289415,637.450783160115,444.6635411238971,434.93015201857105,706.255731742978,266.59476729044974,484.27271529303704,185.42859046148698,287.5154819809797,380.91769535318844,683.9559249654249,370.7281658591401,307.08750962018865,487.08574389725885,617.8716256898713,232.51285497864103,594.1371990875936,280.9136834616867,190.11678425334654,428.4764734690803,588.2095150829273,553.6771880277942,873.9029121783539,1078.4847256191204,1020.1340125498207,928.7545780330638,109.2967087412576,325.82818075875355,419.4650327909402,460.526916766334,273.52754075457125,1455.3085505024612,1123.47432755746,359.00391564687635,151.68625990524222
AC161424.1,ENSMUSG00000110901,1.02009860523874,-1.406617549393611,0.6224070366137651,0.0024068234841263083,0.006303572844334724,1.0410582098098127,0.996795595246466,0.7126018287241941,1.0269897332197664,0.7505374407470542,0,1.0325644249318486,0.8062112628760303,0,0.9499194397835123,2.2836591818545067,1.1621572597465208,1.2332831711654162,0,5.007063417259897,0,0,0,0,1.2419607926640008,1.0974058117218792,2.002449142957664,1.639592705775523,3.063877061417956,4.403456169279801,0.6879663540985658,0,0,0,0,0,3.2740349842575056,1.2898671958179793,0,0
Mgat3,ENSMUSG00000042428,1539.9231268870726,-1.407236546950431,0.27620458828619554,5.097820422608386e-8,5.281498900117982e-7,2035.7893292830886,1613.8120687040284,1336.8410306865883,1178.4707188696818,1866.586615137924,919.01512744346,894.200791990981,915.0497833642944,538.4380844371074,937.5704870663267,1475.2438314780113,1008.7525014599801,616.6415855827081,1008.1858553851084,2066.9157786448854,1169.7553941193487,2441.1594610265665,241.25528109062503,357.7974262656149,1162.4753019335049,1443.0886424142711,2210.703853825261,1862.5773137609942,3914.1029459614383,2871.0534223704303,2519.3327887089476,757.9726751206215,1039.418824569247,1351.500654716604,1695.181412316557,1070.1356375338207,3769.232775626453,4299.127363661325,811.975299147633,497.9493773441055
Rnf144b,ENSMUSG00000038068,241.48211786865548,-1.4073636923191097,0.21264127319684575,5.661500373171928e-12,3.381306513197894e-10,115.03693218398429,188.39436750158205,130.40613465652754,122.72527311976208,113.33115355280519,117.89115337467125,235.42468888446152,181.39753414710682,171.20240063412882,240.32961826522862,228.36591818545068,218.48556483234591,90.02967149507539,182.31701028556617,350.49443920819283,177.3809409115406,344.1220183840672,153.12549804382138,119.26580875520497,178.84235414361612,198.63045192166015,380.46533716195614,275.4515745702879,634.2225517135169,446.2168918203532,341.9192779869872,98.91352141083813,169.64607758513614,201.8920484928357,208.54049061117013,126.41113437263056,735.8393627118744,700.3978873291627,148.17946853881136,126.57956861058145
Casz1,ENSMUSG00000028977,38.410545199929956,-1.4075880405501742,0.35925270555658473,1.2007279714373268e-5,5.7455907643190896e-5,36.43703734334344,57.814144524295024,43.46871155217584,24.64775359727439,30.772035070629222,10.717377579515569,20.651288498636973,8.868323891636333,7.841331326753991,27.547663753721856,79.92807136490774,31.378246013156062,18.499247567481245,14.966321739859909,65.09182442437867,26.367437162526304,46.35112900683354,25.337312625956052,24.797841424349546,11.177647133976008,58.1625080212596,34.04163543028029,45.08879940882689,102.63988155750151,44.034561692798015,55.037308327885256,14.755055680069777,24.235153940733735,25.481520683561786,29.227265729595814,9.807760425462716,136.69096059275086,121.24751640689004,22.889511400304194,8.36889709822026
Rnf150,ENSMUSG00000047747,655.2222779527331,-1.4088014459857725,0.2293123316488349,1.236040412883024e-10,4.01487944638077e-9,625.6759840956973,438.590061908445,429.6989027206891,547.3855278061354,640.2084369572373,383.1462484676816,622.6363482339048,504.688250560395,274.4465964363897,462.6107671745705,424.7606078249383,601.9974605486977,482.21371992567776,585.04712255816,796.1230833443236,593.2673361568418,853.9844374592361,193.88552270296807,207.82952812788193,279.4411783494002,640.8849940455775,907.1094617598218,1118.2022253389068,1890.4121468948786,1344.5219503534327,1370.428977364343,215.86099976398376,391.80165537519537,494.92953635379627,611.4028020191124,228.84774326079668,1105.8053159329725,1515.5939550861256,545.7341402283053,603.6067032091363
Dkk3,ENSMUSG00000030772,2804.596704573825,-1.4088827262648043,0.41666004789194416,9.172581428589173e-5,3.45284426657355e-4,2899.867643425233,1284.3711244750714,3266.566782871706,2224.973257020624,4025.1322947264516,1365.1259691907956,2649.5603143751237,834.4286570766914,1363.0847623007355,1435.328273512887,1421.5778407044306,703.1051421466451,321.88690767417364,2066.712974804291,6218.772764236793,820.9861116513871,6774.287733332066,922.0578551271833,722.6799500810439,1733.7772665589453,2490.013786796944,5638.896786568782,1555.9734777809715,6372.864287749348,4105.488968491868,6038.280689923112,1080.9444494510376,2248.48372672363,2372.721599034734,1870.545006694132,2028.0269057540124,1927.5880969816062,15884.714516498414,1003.5243682343892,488.53436810860774
Fam171b,ENSMUSG00000048388,4377.193303128771,-1.4089445337599242,0.17318917009131535,6.666267931317643e-17,4.2223790220759046e-14,2727.572509701709,2323.5305325195122,2111.439218509787,2547.4480332516305,2311.655317500927,3209.8545850649125,4186.016178673714,2216.2747616462075,2778.445066779831,4969.978508947336,3387.808396281161,2836.8258710412574,2774.8871351221865,3877.63790532734,5018.078956777869,3911.968859022084,5317.738618783993,2879.64066105431,3116.262072326593,3438.9894348866183,3990.1675314207528,5476.698405989211,4917.138524620794,11627.41344808114,7490.278943944942,12142.606149839685,2766.29969824123,3207.1187048237643,2655.9585020174018,2969.3322129067747,1671.6782769622005,11690.760420037488,10147.385229500043,3488.8434218568923,3018.0335160456816
Sgk2,ENSMUSG00000017868,11.530853128240983,-1.409333841835503,0.5028401865251481,5.911417899388427e-4,0.0018104160042756224,0.5205291049049063,1.993591190492932,0.7126018287241941,1.5404845998296495,1.5010748814941084,8.038033184636676,12.390773099182184,1.6124225257520606,2.613777108917997,18.998388795670248,28.545739773181335,2.3243145194930417,6.166415855827082,29.932643479719818,7.009888784163856,1.1985198710239229,5.618318667494974,1.101622288085046,0,4.967843170656003,2.1948116234437585,29.03551257288613,17.215723410642994,27.5748935527616,22.017280846399007,59.16510645247666,0.546483543706288,4.039192323455622,7.840467902634396,10.26903931039853,15.256516217386446,13.096139937030022,38.69601587453938,15.661244642313397,4.18444854911013
Zfp783,ENSMUSG00000072653,35.607418349505856,-1.4094126484439615,0.3931191426592784,4.377538376409683e-5,1.8041604654418604e-4,33.83439181881891,55.820553333802096,28.504073148967766,24.13425873066451,35.27525971511155,13.39672197439446,15.488466373977731,24.18633788628091,16.989551207966983,55.09532750744371,108.47381113808908,47.648447649607355,28.365512936804574,21.769195257978048,28.039555136655423,16.77927819433492,40.73281033933856,5.508111440425229,7.085097549814156,32.290980609264025,51.578073150928326,33.04041085880146,24.593890586632845,104.1718200882105,38.16328680042494,72.92443353444797,6.011318980769168,13.463974411518741,12.740760341780893,15.798522015997737,7.628258108693223,116.22824194114145,76.10216455326078,22.889511400304194,11.507233510052858
Gm13031,ENSMUSG00000087698,5.122360913052035,-1.4096163864568638,0.33996111368548415,4.619030081970561e-6,2.480208404603236e-5,4.164232839239251,2.990386785739398,2.8504073148967763,1.5404845998296495,4.503224644482326,6.69836098719723,4.1302576997273945,3.224845051504121,1.3068885544589985,4.749597198917562,6.850977545563521,9.297258077972167,1.2332831711654162,1.360574703623628,8.011301467615835,3.5955596130717686,1.4045796668737436,1.101622288085046,1.1808495916356927,3.7258823779920025,7.681840682053155,7.008572000351824,11.477148940428663,9.191631184253866,10.27473106165287,9.63152895737992,1.092967087412576,1.3463974411518742,6.860409414805097,1.5798522015997736,2.1795023167694922,14.733157429158775,14.188539153997771,6.023555631658999,2.092224274555065
Gpr62,ENSMUSG00000091735,106.12478736421782,-1.4096175345810307,0.24073629970977786,7.198657318729043e-10,1.582324045703099e-8,91.61312246326351,58.81094011954149,95.48864504904202,77.53772485809236,115.58276587504635,72.34229866173008,67.11668762057016,39.50435188092548,50.96865362390094,58.89500526657777,148.43784682054294,59.27002024707256,53.0311763601129,131.97574625149193,102.1440937121019,37.154116001741606,106.74805468240451,58.38598126850743,50.77653244033479,73.27568676717605,70.23397195020027,130.15919429224817,171.33743775354216,242.0462878520185,177.60606549428533,277.25044070172197,26.777693641608113,68.66626949874558,102.90614122207646,71.8832751727897,129.6803878477848,193.16806407119282,345.6844084792184,110.83342362252557,47.075046177488964
Clrn2,ENSMUSG00000049530,1.2036164624315693,-1.4097864444250288,0.8384166628309948,0.005571213536463127,0.013258210263904587,3.1231746294294376,0,0.7126018287241941,0,0,0,0,0,1.3068885544589985,0,1.1418295909272533,1.1621572597465208,0,0,2.002825366903959,1.1985198710239229,5.618318667494974,0,0,0,0,2.002449142957664,0,1.531938530708978,8.806912338559602,0.6879663540985658,0,1.3463974411518742,0,0,0,2.455526238193129,9.029070370725854,0,0
Atp6v0a4,ENSMUSG00000038600,2.44096721173966,-1.4101216956547926,0.5211125780320434,7.779714905636585e-4,0.002315444022057215,3.643703734334344,1.993591190492932,2.8504073148967763,1.0269897332197664,4.503224644482326,2.679344394878892,1.0325644249318486,1.6124225257520606,1.3068885544589985,0.9499194397835123,2.2836591818545067,5.810786298732604,2.4665663423308324,0,3.0042380503559385,1.1985198710239229,4.2137390006212305,0,2.3616991832713854,6.209803963320004,2.1948116234437585,12.014694857745985,0.8197963528877615,3.063877061417956,2.935637446186534,7.567629895084223,1.092967087412576,0,0,0,1.0897511583847461,1.6370174921287528,3.869601587453938,0,0
B4gat1,ENSMUSG00000047379,944.4706254623088,-1.4104292174536701,0.2058853866302168,1.153826252199216e-12,1.0293026795672053e-10,947.8835000318344,940.4766441150406,867.9490273860685,759.9724025826271,1206.1136672805162,555.9639619373701,805.4002514468419,597.4025457911384,666.5131627740892,710.5397409580672,886.0597625595486,542.7274403016252,383.55106623244444,696.6142482552975,1276.801171401274,586.0762169306983,1229.0072085145257,378.9580671012558,282.22305240093056,546.4627487721604,921.8208818463786,1266.5490829207224,1247.7300490951732,2251.9496401421975,1905.2287025750607,1537.6048014102944,593.4811284650287,669.1595282524814,712.5025206519008,765.4383916750903,681.0944739904663,2047.9088826530697,2679.054165713943,509.5928064383513,400.66094857729496
Ndnf,ENSMUSG00000049001,246.47025675248275,-1.4106894512459585,0.3821604911527544,2.9249865115762956e-5,1.2668976128689914e-4,317.00222488708795,275.6139820856478,156.7724023193227,128.88721151908067,150.10748814941084,53.58688789757784,214.77340038582452,268.4683505377181,167.2817349707518,389.46697031124006,174.69992741186977,400.9442546125497,51.797893188947484,232.6582743196404,122.17234738114149,275.6595703355023,191.02283469482913,122.28007397744008,74.39352427304864,132.88980481504808,96.57171143152537,107.13102914823503,159.8602888131135,1412.4473253136775,167.33133443263245,549.6851169247541,125.69121505244624,340.6385526114242,147.98883166222424,82.94224058398812,136.21889479809326,816.0532198261832,415.3372370533893,92.76275672754858,75.32007388398235
Gm13832,ENSMUSG00000087292,2.052543913696579,-1.410759518555746,0.660198581848307,0.003076076817129812,0.007853000945216106,2.6026455245245312,2.990386785739398,2.1378054861725824,0,1.5010748814941084,0,1.0325644249318486,1.6124225257520606,1.3068885544589985,0.9499194397835123,2.2836591818545067,1.1621572597465208,0,1.360574703623628,9.012714151067815,1.1985198710239229,2.809159333747487,1.101622288085046,0,1.2419607926640008,0,1.001224571478832,0,16.851323837798756,4.403456169279801,0.6879663540985658,0.546483543706288,0,0.9800584878292995,1.5798522015997736,0,2.455526238193129,9.029070370725854,0,0
Gm4219,ENSMUSG00000091378,0.8193118357842828,-1.4110571634089917,0.7343532535794093,0.004444287435060948,0.010851040198263537,0,0.996795595246466,0,0,0.7505374407470542,1.339672197439446,0,0,0,1.8998388795670247,1.1418295909272533,0,0,0,0,0,1.4045796668737436,0,1.1808495916356927,1.2419607926640008,0,0,1.639592705775523,1.531938530708978,1.467818723093267,1.3759327081971315,0.546483543706288,0,0,0,0,9.822104952772516,1.2898671958179793,0,1.0461121372775326
Atp1a1,ENSMUSG00000033161,6488.756036201596,-1.4115283452108023,0.21820678721776993,1.5290808826245053e-11,7.604018133034963e-10,6446.2324351423595,5107.082232245269,5757.822776091489,4656.884945285031,7295.9744615021145,3373.294593152525,4455.515493580927,5287.133461941006,4422.510868289251,6204.873780665903,4436.007960752379,3307.4995612385983,2435.7342630516973,5612.3706524474655,10787.217426144724,2775.7720212914055,9614.347819750776,5640.306114995435,4265.228724988122,3982.9682620734507,5133.664387234951,12019.700980603378,7760.192276435551,16419.317172138824,13581.726644782,9518.702475307755,3995.887671580378,4623.528812915536,3831.048628924732,3757.6784615050615,3867.526861107464,7180.777229222774,22510.762301415372,3669.550090806662,3371.6194184454876
Gm3715,ENSMUSG00000072731,1.1761632246045972,-1.4115579901194493,0.6959164902453264,0.003749656043074412,0.009360584750391554,0.5205291049049063,1.993591190492932,0.7126018287241941,3.594464066269182,0.7505374407470542,0,2.0651288498636973,2.418633788628091,0,0.9499194397835123,0,1.1621572597465208,1.2332831711654162,0,2.002825366903959,0,0,0,1.1808495916356927,0,0,1.001224571478832,2.4593890586632847,12.255508245671823,0,2.063899062295697,0,2.6927948823037484,0,0,0,0.8185087460643764,1.2898671958179793,0,0
Gm42894,ENSMUSG00000106694,1.7459129214817801,-1.412030215007991,0.6783761182454624,0.003406036902094244,0.008595083056878419,1.0410582098098127,0.498397797623233,2.1378054861725824,0.5134948666098832,5.25376208522938,0,0,0,0,0.9499194397835123,4.567318363709013,1.1621572597465208,0,0,1.0014126834519794,2.3970397420478458,4.2137390006212305,1.101622288085046,0,0,1.0974058117218792,1.001224571478832,0.8197963528877615,7.659692653544889,4.403456169279801,4.127798124591394,0,0,1.960116975658599,0,3.269253475154238,10.640613698836892,1.2898671958179793,0,0
Clrn1,ENSMUSG00000043850,32.00109233847917,-1.41222102799405,0.6966493653832715,0.0037498341502877294,0.009360584750391554,22.903280615815877,2.990386785739398,1.4252036574483882,0.5134948666098832,3.002149762988217,18.755410764152245,2.0651288498636973,9.674535154512364,2.613777108917997,18.048469355886734,12.560125500199788,0,2.4665663423308324,6.80287351811814,3.0042380503559385,65.91859290631575,11.236637334989949,13.21946745702055,21.25529264944247,14.90352951196801,1.0974058117218792,460.5633028802627,20.494908822194038,12.255508245671823,24.95291829258554,8.255596249182789,5.46483543706288,2.6927948823037484,73.50438658719746,105.85009750718484,96.9878530962424,11.459122444901269,10.318937566543834,3.6141333789953993,49.16727045204403
Akap5,ENSMUSG00000021057,701.4449374367676,-1.4124775180445805,0.41639728024151623,8.778771602079857e-5,3.3275000581174815e-4,305.03005547427506,464.00834958722993,276.4895095449873,539.1696099403773,385.77624454398585,308.1246054110726,1096.5834192776233,249.9254914915694,98.01664158442489,371.41850095535335,300.30118241386765,393.97131105407055,177.59277664781996,767.3641328437262,695.9818149991257,285.24772930369363,1234.6255271820207,146.5157643153111,121.62750793847636,494.30039548027236,1184.1008708479078,857.0482331858802,1674.8439489496968,1835.2623597893555,1724.6869996345888,1587.1383789053912,61.752640438810545,530.4805918138385,775.2262638729759,1395.7994201134,186.3474480837916,1827.7300299617525,1647.1604090595595,442.1289833637705,108.7956622768634
Gm6013,ENSMUSG00000110701,3.766926863507696,-1.4125518497564835,0.5737198117524901,0.0014761682591262716,0.004088595377319934,3.1231746294294376,3.987182380985864,0,2.0539794664395328,3.752687203735271,0,6.195386549591092,3.224845051504121,1.3068885544589985,1.8998388795670247,5.709147954636268,3.4864717792395625,1.2332831711654162,1.360574703623628,4.005650733807918,4.7940794840956915,7.022898334368718,0,0,1.2419607926640008,6.584434870331275,2.002449142957664,2.4593890586632847,15.319385307089778,1.467818723093267,4.81576447868996,0,4.039192323455622,1.960116975658599,2.3697783023996606,0,26.192279874060045,9.029070370725854,1.2047111263317998,0
