Gene_name,ID,baseMean,log2FoldChange,lfcSE,pvalue,padj,IR132H_AP_N5_R3,IR132H_AP_N5_R7,IR132H_AP_N5_R8,IR132H_AP_N5_R11,IR132H_AP_N5_R14,Adi_6_IR132H_AP_N6_R2,Adi_7_IR132H_AP_N6_R3,Adi_13_IR132H_AP_N6_R1,Adi_21_IR132H_AP_N6_R5,Adi_24_IR132H_AP_N6_R8,Adi_25_IR132H_AP_N6_R4,Adi_26_IR132H_AP_N6_R3,Adi_27_IR132H_AP_N6_R4,Adi_11_IR132H_AP_N6_R6,Adi_23_IR132H_AP_N6_R8,Adi_4_IR132H_AP_N6_R5,Adi_5_IR132H_AP_N6_R12,Adi_8_IR132H_AP_N6_R8,Adi_12_IR132H_AP_N6_R4,Adi_14_IR132H_AP_N6_R2,Adi_20_IR132H_AP_N6_R4,Adi13_IR132H_AP-8&9-R11,Adi18_IR132H_AP-8&9-401-R1,Adi20_IR132H_AP-14&15-R1,Adi21_IR132H_AP-14&15-R2,Adi22_IR132H_AP-14&15-R3,IAP10112H,IAP13R3
Pcdhga2,ENSMUSG00000103332,52.43513146791851,1.6741702732626458,0.2962754042229842,3.6912712266995846e-9,2.0667736615768166e-7,80.08055964252686,72.42029173655699,64.12376225744104,59.10970692514918,102.52700021196343,28.325442961053707,59.597310146670615,31.81145762626018,14.712515795536813,70.92872575828389,79.64123812065102,57.29714062303833,22.44584977738424,37.2921583167787,118.05062244938442,22.985780249260426,119.93444529267146,13.602383141025534,7.2218544952626695,36.06744702274652,78.61847782350799,3.9190283719568892,56.674471468928026,57.87223835631415,87.79820259379437,32.325993915074626,46.36851361656105,6.431062405935031
Galnt9,ENSMUSG00000033316,245.56459354455018,1.671413024658737,0.5233626641424104,4.9428281742536414e-5,5.723443109216676e-4,926.0322433830455,212.19651914417744,379.75516981351194,176.30112587240149,882.956404810491,137.58072295368942,26.139171116960796,22.838995218853462,120.37512923621028,176.36331810167886,162.7451387682869,111.08629304466615,63.59657436925534,169.88649899865854,1239.5315357185364,105.25067798345563,1070.740047733368,26.071234353632274,15.647351406402452,192.77428581123138,213.39301123523597,19.035280663790605,186.2161205407635,45.89867179983536,43.899101296897186,80.25764006501286,31.72582510606809,37.51453070128768
Cntn4,ENSMUSG00000064293,161.33097905593704,1.6711426624599954,0.3438839502530438,1.8398079963617264e-7,5.366439954605101e-6,394.49081058801823,153.95642439100226,129.67249700949188,160.36720487518735,97.93623900844267,82.27866764877506,190.2931657314746,82.38351846800713,88.27509477322087,178.2803106897406,270.0876771048165,84.19171683385224,32.42178301177724,150.5498243158844,642.0297010405118,116.13867915415793,621.3471262150449,21.537106639957095,27.68377556517357,205.2113365087302,208.90052678817835,76.14112265516242,130.8910412496671,112.7510850735086,111.74316693755648,17.835031125558412,71.99321850992374,57.87956165341528
Cd163,ENSMUSG00000008845,9.981028337828747,1.6704013650283414,0.4703837979614399,1.922776555061526e-5,2.6504583561885134e-4,4.83708078377679,5.570791672042845,2.849944989219602,11.821941385029836,6.886141805281126,9.441814320351236,21.956903738247068,4.894070404040027,8.025008615747353,7.667970352246908,18.467533477252413,4.67731760188068,1.2469916542991244,26.24262992662205,7.248722431102552,1.2097779078558117,21.67489975168761,2.267063856837589,3.6109272476313348,8.705935488249159,34.816754464696395,0.5598611959938413,9.445745244821337,24.94493032599748,13.568813128131858,1.1146894453474008,14.642688510492965,1.0718437343225051
Fzd2,ENSMUSG00000050288,68.24848647509006,1.6702266731494408,0.26217811373525324,5.258393045921975e-11,7.05544886936581e-9,26.872671020982168,71.40742052345828,76.23602846162436,53.45573495839578,52.79375384048863,21.581289875088537,73.18967912749022,32.62713602693352,33.4375358989473,95.84962940308634,200.83442656512,50.281164220217306,41.150724591871104,80.10908082863574,36.24361215551276,21.776002341404613,148.83431162825494,26.071234353632274,18.054636238156675,36.06744702274652,74.12599337645038,22.394447839753653,163.27645351762598,140.68940703862577,170.80741231883633,32.325993915074626,62.231426169595096,48.23296804451273
Csmd1,ENSMUSG00000060924,220.65051006773317,1.6694281373781055,0.31534454597432965,2.3872616099778398e-8,9.855717739039283e-7,371.9177669303932,230.42820097995403,268.6073152339475,235.41083279755065,279.2713065475123,75.53451456280989,189.24759888679617,196.57849456227444,38.78754164277887,329.722725146617,262.0081312085186,208.14063328369025,49.87966617196498,175.41126319373686,351.0452720205379,129.44623614057187,722.4966583895871,19.270042783119507,28.887417981050678,151.73201850948536,309.98142684697433,211.06767088967817,369.7334567258638,362.2003883334834,308.8900400345311,83.60170840105506,169.61114191321016,49.30481177883524
Rnf112,ENSMUSG00000010086,456.5377091901652,1.6692025448564891,0.384608654417372,1.5057746820015847e-6,3.1599189514379294e-5,763.7213104163133,343.8697768470083,371.91782109315807,600.8630208304295,1613.6525630375438,263.0219703526416,476.7784811733649,165.5827153366876,184.5751981621891,853.0617016874685,664.8312051810868,225.6805742907428,198.27167303356077,484.79805811812315,1040.709434751152,76.21600819491614,1609.722554892,75.94663920405922,87.86589635902915,276.10252548447335,926.5749172056298,20.714864251772127,257.7339059658393,275.39203079901216,316.07352933765975,227.39664685086976,329.4604914860917,52.52034298180275
Cldn10,ENSMUSG00000022132,145.8611432720031,1.6667759233086288,0.30882848823154607,1.4157958589680503e-8,6.31898243250023e-7,49.44571467860719,109.89652662120885,104.02299210651547,80.18360243759368,159.9115152559728,133.53423110211034,255.11831010153736,70.14834245790706,167.1876794947365,262.6279845644566,280.475664685771,156.69013966300278,68.58454098645184,208.55984836420683,479.4512122286402,64.11822911635802,406.043122014948,30.60536206730745,18.054636238156675,97.00899544049064,230.23982791170195,18.475419467796762,137.6380021388252,159.64755408638385,181.18356353446657,84.71639784640246,51.24940978672537,19.29318721780509
Dkkl1,ENSMUSG00000030792,29.112166475986594,1.664803478080635,0.8557463004084617,5.425448735231997e-4,0.003956302087226919,89.2172677896608,1.5193068196480486,44.88663358020873,26.213870027674854,25.249186619364128,17.53479802350944,2.0911336893568637,17.129246414140095,0,49.841807289604894,2.3084416846565516,0,1.2469916542991244,13.811910487695815,223.67486358830732,0,195.07409776518853,2.267063856837589,2.4072848317542235,24.8741013949976,40.43236002351839,3.359167175963048,17.542098311811056,3.9911888521595964,1.5963309562508068,0,2.440448085082161,6.431062405935031
Fam163a,ENSMUSG00000015484,41.69515056997204,1.6644840271432628,0.28833306047910107,1.878540071896098e-9,1.1655635336261684e-7,36.54683258853575,59.2529659662739,42.03668859098913,23.643882770059673,46.672738902460964,35.06959604701888,75.28081281684709,25.286030420873477,32.10003446298941,46.007822113481446,122.34740928679723,45.603846618336625,16.21089150588862,66.29717034093991,130.47700375984593,24.195558157116235,63.57970593828367,11.335319284187944,6.018212079385558,31.092626743746997,44.92484447057599,3.9190283719568892,32.38541226795887,51.885455078074756,50.28442512190041,17.835031125558412,20.743808723198367,6.431062405935031
Lrrtm1,ENSMUSG00000060780,225.44735328045067,1.6627904971146656,0.2997007312295045,6.422385736579124e-9,3.251787193228317e-7,341.2829219664735,296.7712654379188,213.74587419147014,276.53062891939356,652.6532177672,83.62749826596809,233.1614063632903,63.62291525252036,160.50017231494706,209.91068839275908,362.4253444910786,218.6645978879218,73.57250760364833,218.2281857055939,426.63909165917875,154.8515722055439,739.8365781909372,70.27897956196526,44.53476938745313,192.77428581123138,318.96639574108957,14.556391095839874,147.08374738364654,179.60349834718184,354.38547228767914,143.7949384498147,74.4336665950059,46.08928057586772
Sstr1,ENSMUSG00000035431,35.586744896509586,1.661181963058117,0.49724040524333984,3.404192924652532e-5,4.221106645051637e-4,115.01503196980367,23.29603790127008,34.91182611794012,24.671877673105747,15.302537345069167,21.581289875088537,9.410101602105886,30.99577922558684,13.375014359578921,61.34376281797526,54.248379589428964,36.24921141457527,3.740974962897373,20.717865731543725,138.76125796682027,10.888001170702307,216.74899751687613,2.267063856837589,3.6109272476313348,26.117806464747478,49.41732891763359,5.598611959938413,18.891490489642674,15.964755408638386,12.770647650006454,6.688136672084405,10.982016382869723,12.862124811870062
Kcnb1,ENSMUSG00000050556,855.4105815293547,1.6579102294635284,0.2666020312957118,1.3628972973897723e-10,1.4134627623364073e-8,1774.1337408052427,763.1984590698697,1040.9424073124596,992.0150814394602,1009.2023379073116,437.0211199705429,1020.4732404061494,420.07437634676904,342.40036760522037,1230.7092415356285,539.0211333673049,384.70937275468594,183.30777318197127,853.5760681396015,3021.6817219938926,308.493366503232,2352.4491197164957,355.9290255235015,346.64901577260815,1126.7967931933913,947.9142183291534,228.9832291614811,873.0567390570578,1023.7399405789365,1088.6977121630503,201.75878960787955,510.0536497821716,574.5082415968627
Cfap54,ENSMUSG00000020014,50.20105227164033,1.6574342159535171,0.5656897387949185,9.345882469829122e-5,9.567830465536081e-4,17.73596287384823,63.810886425218044,23.512046161061715,23.129885318536637,44.377358300700585,14.83713678912337,57.50617645731375,14.682211212120082,29.425031591073626,36.42285917317281,362.4253444910786,167.21410426723432,7.481949925794746,26.24262992662205,27.959357948538415,8.468445354990683,34.679839602700184,4.534127713675178,10.832781742894005,16.16816590674844,8.984968894115198,8.957779135901461,82.3129228477288,96.78632966487021,42.30277034064638,133.7627334416881,29.28537702098593,11.790281077547556
Stum,ENSMUSG00000053963,969.8651297653404,1.6565145352998398,0.4823085647381298,2.6537137695199132e-5,3.4464565761677856e-4,1910.1094561714124,1577.0404787946745,476.65329944697845,844.4978128523487,3310.7039546057144,376.32374219685636,928.4633580744475,353.1887474915553,567.1006088461462,1986.9628175259797,821.8052397377323,1375.13137495292,175.82582325617653,722.3629185064912,1744.8710423439713,1270.2668032486024,2722.367408811964,30.60536206730745,58.97847837797847,1205.1502125876336,1285.9736729702379,34.71139415161816,1469.4880816586337,491.91402602867026,727.9269160503679,422.4672997866649,242.824584465675,22.508718420772606
2210406O10Rik,ENSMUSG00000039563,9.683728498321575,1.65576847307688,0.48856320434610645,2.9990588668010465e-5,3.811947646683533e-4,25.79776418014288,9.622276524437641,6.412376225744104,3.5979821606612545,23.71893288485721,5.395322468772134,6.273401068070591,5.7097488047133655,1.337501435957892,15.335940704493815,11.542208423282759,5.84664700235085,6.234958271495622,8.28714629261749,33.137016827897384,2.4195558157116235,43.34979950337522,3.4005957852563835,1.2036424158771117,6.2185253487494,21.339301123523597,1.679583587981524,6.746960889158098,5.986783278239395,3.990827390627017,3.3440683360422025,0,3.2155312029675156
Rxrg,ENSMUSG00000015843,160.1417226542738,1.6555823943959034,0.5546224322380561,8.233886658332025e-5,8.681978329129269e-4,47.295900996928616,93.18415160508032,60.56133102091654,347.9762746810956,45.14248516795404,156.4643515943919,697.393085400514,29.364422424240164,54.837558874273576,127.48000710610484,87.72078401694895,47.94250541927697,37.40974962897373,531.758553776289,41.42127103487172,26.61511397282786,52.01975940405027,57.81012834935852,73.42218736850381,43.529677441245795,476.20335138810555,6.1584731559322545,125.49347253834063,584.7091668413809,369.55061637206177,65.76667727549665,163.51002170050478,33.22715576399766
Thbs4,ENSMUSG00000021702,75.15660420390599,1.6549525256360351,0.5611674004019733,8.954989419012317e-5,9.23370378709685e-4,91.90453489175901,89.63910235923487,59.84884477361164,55.51172476448793,462.13662782108884,32.37193481263281,75.28081281684709,14.682211212120082,13.375014359578921,43.132333231388856,80.79545896297931,74.83708163009088,2.493983308598249,190.60436473020226,79.73594674212808,71.37689656349289,98.25954554098385,10.20178735576915,8.425496911139781,7.46223041849928,14.600574452937197,3.9190283719568892,283.37235734464014,125.7224488430273,33.52295008126694,56.84916171271744,6.101120212705402,18.22134348348259
Fhad1,ENSMUSG00000051435,42.864085254303674,1.6546930561128947,0.38911833219616127,2.061599965991615e-6,4.155720945531267e-5,115.01503196980367,81.02969704789592,38.474257354464626,49.343755346211495,99.46649274294958,16.185967406316404,19.865770048890205,11.419497609426731,22.737524411284166,20.128422174648133,167.36202213759998,73.6677522296207,13.716908197290367,24.861438877852468,63.16743832817938,8.468445354990683,86.69959900675045,5.667659642093972,12.036424158771116,36.06744702274652,39.309238911753994,8.957779135901461,26.98784355663239,39.91188852159596,51.88075607815122,51.27571448598044,12.202240425410803,4.2873749372900205
Grin2b,ENSMUSG00000030209,1300.9557728686457,1.6533007874370782,0.28936949863288774,2.6160718523175035e-9,1.5471578657176904e-7,2326.0984035762162,1474.2340506651565,976.8186450550186,1271.629695067992,2667.997386112809,810.6472009330132,1783.7370370214048,849.1212151009448,391.88792073566236,1942.8719880005601,1442.7760529103448,1555.208102625326,618.5078605323657,1142.244997332444,3097.275541632533,996.856996073189,3803.2224097627864,146.2256187660245,190.17550170858362,1236.2428393313805,1431.9794174996098,254.7368441771978,1516.7168078827403,1344.0328459647442,1634.6428992008262,344.43903861234685,904.1860155229406,272.2483085179163
Pnck,ENSMUSG00000002012,237.7308773476931,1.653118417180907,0.35813342617430316,5.129206475501318e-7,1.2613265133569567e-5,302.04882227583954,664.949951399296,170.2842131058712,146.48927368406535,253.25699306089473,101.16229628947752,241.52594112071776,155.79457452860754,74.90008041364196,364.2285917317281,753.7062100403641,436.1598663753734,110.98225723262208,88.39622712125322,403.85739258999934,268.5706955439902,595.3372465130197,23.804170496794683,54.163908714470026,98.25270051024052,490.8039258410427,25.7536150157167,229.39667023137534,102.77311294310961,301.7065507314025,52.39040393132784,79.31456276517022,66.45431152799532
Fgf14,ENSMUSG00000025551,117.4710564030488,1.6529552957999107,0.42038652944742233,6.117756770536087e-6,1.0440063779798785e-4,135.43826194575013,107.87078419501145,55.57392728978224,85.83757440434708,87.98958973414771,56.65088592210741,225.84243845054127,194.94713776092777,18.72502010341049,170.6123403374937,165.05358045294344,123.94891644983802,23.692841431683362,161.59935270604106,383.14675707256345,93.15289890489751,382.9232289464812,7.934723498931561,6.018212079385558,80.8408295337422,207.77740567641396,23.514170231741335,83.66231502556042,95.78853245183032,198.74320405322544,26.75254668833762,74.4336665950059,10.718437343225052
Lin7b,ENSMUSG00000003872,59.92174996145141,1.6507723603448137,0.2778497606092176,7.180101910735017e-10,5.260833713981547e-8,85.99254726714294,69.38167809726089,42.03668859098913,66.30567124647169,135.42745550386212,33.72076542982584,71.09854543813337,26.101708821546815,25.41252728319995,116.93654787176534,51.939937904772414,46.7731760188068,23.692841431683362,58.01002404832243,162.57848881187152,30.244447696395294,179.1791712806176,12.468851212606738,14.443708990525339,44.773382510995674,113.43523228820439,9.517640331895302,68.8190010694126,38.91409130855607,60.66057633753066,28.98192557903242,34.16627319115025,26.796093358062627
Gm19196,ENSMUSG00000109975,11.495269403739787,1.6502222250865,0.3760052324735229,1.2461581302446229e-6,2.6870995958463354e-5,22.57304365762502,9.622276524437641,7.837348720353905,8.737956675891619,24.484059752110667,8.092983703158202,19.865770048890205,5.7097488047133655,5.350005743831568,22.045414762709857,36.935066954504826,12.86262340517187,4.987966617196498,19.33667468277414,16.568508413948692,3.6293337235674352,28.899866335583486,4.534127713675178,4.814569663508447,3.73111520924964,17.969937788230396,0.5598611959938413,5.397568711326478,3.9911888521595964,12.770647650006454,4.458757781389603,6.101120212705402,0
Coro6,ENSMUSG00000020836,34.11970472445154,1.6497366198460877,0.5192001786217119,5.184177808517436e-5,5.95473136400494e-4,51.59552836028576,29.373265179862273,68.39867974127044,35.46582415508951,44.377358300700585,8.092983703158202,6.273401068070591,13.050854410773407,6.687507179789461,84.34767387471598,46.168833693131035,18.70927040752272,17.45788316018774,5.524764195078326,220.56826826069195,7.2586674471348704,127.15941187656733,9.068255427350357,14.443708990525339,16.16816590674844,50.540450029397995,2.7993059799692066,21.590274845305913,8.980174917359092,8.779820259379438,2.2293788906948016,19.523584680657287,10.718437343225052
Cxcl14,ENSMUSG00000021508,374.60443725818067,1.6484336536090543,0.32979913064784927,9.794236348843493e-8,3.1954812452427374e-6,381.59192849794675,788.0138037907878,429.629207124855,302.2305014955454,596.033829590444,264.3708009698346,337.7180908311335,84.83055367002714,189.92520390602067,392.983480552654,521.7078207323807,480.59438359323985,158.36794009598879,374.3027742165566,1232.2828132874338,332.6889246603482,1075.0750276837057,119.02085248397341,63.79304804148692,251.22842408947574,834.478986040949,16.79583587981524,372.432241081527,255.43608653821417,279.3579173438912,152.71245401259392,165.95046978558693,35.37084323264267
Adora2a,ENSMUSG00000020178,313.1370131126873,1.648319350442323,0.8165309255767678,5.231819623585759e-4,0.0038451456240718614,58.04496940532148,67.86237127761284,45.59911982751363,589.0410794453996,32.90045529189871,206.37108443053415,1643.6310798344948,19.57628161616011,36.11253877086309,35.464362879141945,25.392858531222068,11.6932940047017,4.987966617196498,1249.9778991364713,50.741057017717864,45.97156049852085,21.67489975168761,43.07421327991419,105.92053259718583,50.991907859745076,920.9593116468078,67.7432047152548,329.2516913909152,1136.4910256524452,1346.5051615975556,30.096615024379823,564.9637316965202,26.796093358062627
Gabra5,ENSMUSG00000055078,162.69552306330579,1.6482784941378894,0.58236169938451,1.1779414126816343e-4,0.0011626687929861758,274.1012444140181,113.4415758670543,149.6221119340291,112.56544188354496,731.4612850943062,68.79036147684471,56.46060961263532,84.83055367002714,12.037512923621028,255.91851050624052,180.05845140321102,143.8275162578309,16.21089150588862,106.35171075525778,615.1058748678452,73.79645237920452,669.0319056687576,4.534127713675178,8.425496911139781,111.93345627748919,211.14676901170716,8.39791793990762,103.90319769303471,41.90748294767576,129.30280745631535,219.59382073343795,28.065152978444846,24.65240588941762
Hs3st2,ENSMUSG00000046321,138.65221663262724,1.6480282915387654,0.4524914767570981,1.4819498006358279e-5,2.164251586397956e-4,591.1987624616077,322.59948137193567,163.87183688012712,233.86884044298154,52.79375384048863,86.32515950035415,82.59978072959612,43.23095523568691,17.387518667452596,275.0884363868578,140.81494276404965,212.81795088557092,2.493983308598249,102.20813760894904,446.31419540074285,182.67646408622758,315.00854305786,48.74187292200816,19.258278654033788,138.05126274223667,141.5132600823144,11.197223919876826,132.24043342749871,35.92069966943637,31.926619125016135,26.75254668833762,14.642688510492965,10.718437343225052
Mtmr7,ENSMUSG00000039431,239.73438153741543,1.647873985097202,0.2400556507054942,2.032826960463338e-12,7.39673376054694e-10,419.75112134774145,284.6168108807344,165.2968093747369,223.5888914125208,330.534806653494,149.72019850842673,306.3510854907805,121.53608170032736,81.58758759343142,306.7188140898763,324.3360566942455,224.51124489027262,66.0905576778536,317.67394121700374,640.9941692646399,170.57868500766946,741.2815715077164,95.21668198717873,120.36424158771116,156.70683878848487,432.40162802929393,26.873337407704383,206.4570032082378,228.4955617861369,292.12856499389767,95.86329229987648,102.49881957345075,80.38828007418789
Pcp4l1,ENSMUSG00000038370,854.8155776038715,1.6470161432176602,0.32077344286540416,5.1757037021537586e-8,1.899350548339092e-6,690.6276452392417,681.1558908088751,346.98080243748655,1394.4750859819976,582.2615459798818,570.5553510726533,2728.9294646107073,574.2375940740299,484.17551981675695,1157.863523189283,1108.0520086351448,572.9714062303833,238.17540597113276,1636.7113927919543,871.9177552840498,228.64802458474844,864.1060034339462,457.94689908119295,347.85265818848524,708.9118897574316,2539.376833699308,94.61654212295919,628.8167548695347,1589.4909603725594,1599.5236181633084,286.47518745428204,822.4310046726881,127.54940438437811
Kif27,ENSMUSG00000060176,24.02109679598549,1.6470093120562408,0.3421637940505947,2.2315587059699085e-7,6.320198192580738e-6,20.96068339636609,31.905443212609022,14.24972494609801,23.129885318536637,26.014313486617585,12.139475554737302,41.822673787137276,13.866532811446746,10.700011487663136,28.754888820925903,79.64123812065102,57.29714062303833,2.493983308598249,26.24262992662205,33.137016827897384,13.30755698641393,24.564886385245963,3.4005957852563835,3.6109272476313348,8.705935488249159,32.57051224116759,3.359167175963048,22.939667023137535,38.91409130855607,39.11010842814477,23.40847835229542,25.624704893362686,10.718437343225052
Gadl1,ENSMUSG00000056880,11.939699397924795,1.6464704457730177,0.3749391750130367,1.2325856324395816e-6,2.6647682132137902e-5,10.211614987973224,16.712375016128536,7.124862473049005,6.6819668697994725,6.121014938027667,14.83713678912337,13.592368980819614,5.7097488047133655,5.350005743831568,5.750977764185181,27.701300215878618,23.3865880094034,6.234958271495622,29.005012024161214,36.24361215551276,9.678223262846494,23.119893068466787,1.1335319284187946,1.2036424158771117,9.94964055799904,22.462422235287995,1.1197223919876826,12.144529600484576,13.969160982558588,11.972482171881051,5.573447226737004,7.3213442552464825,0
Unc80,ENSMUSG00000055567,916.2340475236044,1.6455987981827438,0.262102364166185,9.445092994938734e-11,1.0785492362518337e-8,1300.6372774155368,939.4380501490434,640.5251363271055,719.5964321322509,869.1841211999287,388.4632177515937,837.4990425874239,550.5829204545031,365.13789201650457,1424.325492929863,2410.01311878144,1182.1920238753419,556.1582778174095,582.8626225807634,2581.58071724838,595.2107306650594,3053.2708783543953,187.0327681891011,208.2301379467403,676.5755579439347,1576.8620409172174,255.29670537319163,728.6717760290745,766.3082596146426,1025.6426393911433,326.6040074867884,545.4401470158629,361.21133846668425
6820408C15Rik,ENSMUSG00000032680,13.475356145510618,1.6455364393089162,0.6883936248623016,2.9153874617167153e-4,0.0024369272349243753,39.771553111053606,18.231681835776584,2.1374587419147013,7.195964321322509,16.067664212322626,8.092983703158202,16.72906951485491,0,14.712515795536813,8.626466646277771,64.63636717038345,30.402564412224418,0,4.143573146308745,8.284254206974346,0,17.339919801350092,1.1335319284187946,3.6109272476313348,2.48741013949976,14.600574452937197,0.5598611959938413,8.096353066989717,11.97356655647879,58.26607990315445,12.261583898821408,3.6606721276232412,4.2873749372900205
Pde7b,ENSMUSG00000019990,344.19913467751985,1.6454742012624166,0.4200212620507382,6.39287691200908e-6,1.0814994605753422e-4,90.29217463050009,135.72474255522567,86.21083592389296,442.0378083098113,81.86857479612004,222.55705183685055,1293.3661868672202,141.9280417171608,117.7001263642945,324.9302436764627,365.88800701806343,90.03836383620309,66.0905576778536,991.6951730165596,367.61378043448656,64.11822911635802,268.7687569209264,249.3770242521348,149.25165956876185,150.48831343973546,844.5870760468287,82.85945700708851,295.51688694512467,842.1408478056749,1150.9546194568318,69.11074561153885,508.8334257396305,143.62706039921568
Wdr66,ENSMUSG00000029442,32.1952332337273,1.6452128530089514,0.52914603611039,6.146352912193864e-5,6.854540484102745e-4,30.097391543500027,42.03415534359601,20.662101171842114,20.559898060921455,35.960962760912544,9.441814320351236,35.549272719066686,14.682211212120082,12.037512923621028,23.962407350771585,154.66559287198896,81.8530580329119,6.234958271495622,26.24262992662205,13.461913086333311,9.678223262846494,52.01975940405027,0,4.814569663508447,12.4370506974988,22.462422235287995,3.9190283719568892,26.98784355663239,69.84580491279294,60.66057633753066,93.63391340918167,12.202240425410803,5.359218671612526
Nphs1,ENSMUSG00000006649,1.9432447471411558,1.6446715994173713,0.8787530609952907,6.116337436232937e-4,0.004316421172947031,0.5374534204196434,1.012871213098699,2.1374587419147013,2.0559898060921453,3.0605074690138334,0,4.1822673787137274,0,0,0.9584962940308634,4.616883369313103,3.5079882014105097,0,0,9.319785982846138,0,7.224966583895871,0,0,0,3.3693633352931993,0,4.048176533494859,0.9977972130398991,1.5963309562508068,3.3440683360422025,2.440448085082161,0
Tnfaip8l3,ENSMUSG00000074345,60.07576488161293,1.643821524097004,0.46522039942148963,2.0210517708952325e-5,2.7653243733319853e-4,82.76782674462508,69.88811370381023,19.949614924537215,35.979821606612546,115.53415695527221,29.67427357824674,35.549272719066686,35.07417122895353,2.675002871915784,152.4009107509073,171.9789055069131,104.07031664184512,8.72894158009387,46.960495658165776,86.98466917323063,73.79645237920452,208.07903761620108,3.4005957852563835,9.629139327016894,55.96672813874459,129.15892785290598,6.1584731559322545,51.27690275760155,32.927308030316674,43.899101296897186,51.27571448598044,9.761792340328643,8.574749874580041
Zkscan16,ENSMUSG00000038630,116.5213333742102,1.6433476292920446,0.43023482200784,8.69371529415511e-6,1.3896997761349362e-4,196.1704984531698,220.8059244555164,64.12376225744104,90.97754891957744,127.77618683132755,59.34854715649348,149.51605878901574,119.90472489898067,6.687507179789461,133.23098487029,257.3912478392055,212.81795088557092,27.433816394580735,92.53980026756197,159.47189348425616,120.97779078558118,406.043122014948,3.4005957852563835,24.07284831754223,70.89118897574315,227.99358568817317,7.8380567439137785,94.45745244821337,98.78192409095001,168.41291588446012,30.096615024379823,73.21344255246483,18.22134348348259
Slc22a3,ENSMUSG00000023828,15.12302295035034,1.6432609251760628,0.695958152834405,3.0865694166664254e-4,0.0025475767872739264,3.22472052251786,14.686632589931136,2.849944989219602,17.475913351783237,0.7651268672534584,8.092983703158202,62.73401068070591,6.525427205386704,4.012504307873677,14.377444410462951,27.701300215878618,21.04792920846306,1.2469916542991244,64.91597929217033,6.2131906552307585,15.727112802125554,15.894926484570917,1.1335319284187946,1.2036424158771117,1.24370506974988,34.816754464696395,0,9.445745244821337,31.92951081727677,34.32111555939235,1.1146894453474008,20.743808723198367,0
Ptprh,ENSMUSG00000035429,7.003435597201089,1.6427720235077574,0.44581485004665544,1.3064243946707538e-5,1.9463094312832576e-4,8.599254726714294,10.63514773753634,11.399779956878408,10.279949030460727,10.711776141548418,6.744153085965168,11.50123529146275,1.631356801346676,1.337501435957892,13.418948116432087,4.616883369313103,8.18530580329119,1.2469916542991244,12.430719438926234,23.817230845051242,6.048889539279059,20.22990643490844,0,1.2036424158771117,2.48741013949976,10.108090005879598,1.1197223919876826,4.048176533494859,3.9911888521595964,3.1926619125016136,2.2293788906948016,4.880896170164322,0
Runx1t1,ENSMUSG00000006586,77.12230983328386,1.6419741447482559,0.3270598161720583,8.82512889570223e-8,2.946467607044098e-6,102.11614987973223,46.085640195990806,71.24862473049005,75.04362792236331,89.51984346865463,40.46491851579101,154.7438930124079,48.94070404040028,30.76253302703152,138.9819626344752,53.094158747100686,12.86262340517187,18.704874814486864,102.20813760894904,178.1114654499484,16.936890709981366,261.54379033703054,51.00893677884575,32.49834522868201,49.7482027899952,177.45313565877518,17.35569707580908,51.27690275760155,100.77751851702982,127.70647650006454,25.63785724299022,61.01120212705402,23.580562155095112
Sbk3,ENSMUSG00000085272,6.499700315664227,1.6418279501263837,0.5347043876173674,6.761204793915269e-5,7.39427124379893e-4,6.44944104503572,5.570791672042845,9.262321214963706,7.709961772845546,13.772283610562251,4.046491851579101,9.410101602105886,0.815678400673338,1.337501435957892,22.045414762709857,13.850650107939309,5.84664700235085,4.987966617196498,11.049528390156652,8.284254206974346,4.839111631423247,15.894926484570917,0,0,2.48741013949976,6.738726670586399,0,10.795137422652957,3.9911888521595964,3.1926619125016136,0,8.541568297787563,1.0718437343225051
Slc18a3,ENSMUSG00000100241,18.27395989579992,1.6414973033768958,0.786938774904887,4.86200727411636e-4,0.0036355824507394645,14.51124235133037,104.325734949166,12.824752451488209,32.38183944595129,16.067664212322626,5.395322468772134,36.59483956374511,0.815678400673338,1.337501435957892,0.9584962940308634,20.775975161908963,3.5079882014105097,3.740974962897373,24.861438877852468,2.0710635517435865,4.839111631423247,2.8899866335583484,2.267063856837589,1.2036424158771117,1.24370506974988,74.12599337645038,0.5598611959938413,14.843313956147815,39.91188852159596,56.66974894690364,0,32.94604914860917,0
Lrtm2,ENSMUSG00000055003,328.2537045589467,1.640961042653564,0.2734380025152797,5.058722683301914e-10,3.949114856913654e-8,460.5975812996343,405.654920846029,361.9430136308894,383.9560962877082,768.9525015897257,194.23160887579684,512.3277538924316,110.93226249157397,250.1127685241258,254.0015179181788,437.44969924241656,213.9872802860411,153.3799734787923,458.5554281915011,789.0752132143064,135.49512567985093,663.2519324016409,60.07719220619611,33.701987644559125,286.0521660424724,586.2692203410168,86.7784853790454,315.75776961259896,366.191577185643,471.7157975721134,103.66611841730828,256.2470489336269,70.74168646528534
